timestamp,open,high,low,close,volume,pct_change,target_return_5min,ma_5,ma_15
2025-08-04 19:09:00,1.15699,1.15709,1.15698,1.15703,829.0,0.003457246821492177,-0.02074276380041873,1.15686,1.1567340000000002
2025-08-04 19:10:00,1.15699,1.157,1.15692,1.15698,597.0,-0.004321409125096487,-0.01901502186726356,1.1569319999999998,1.1567506666666667
2025-08-04 19:11:00,1.15697,1.15701,1.1569,1.15698,1208.0,0.0,0.0017286383515724424,1.156986,1.1567806666666667
2025-08-04 19:12:00,1.15698,1.15698,1.15684,1.15685,1080.0,-0.011236149285209773,0.010372995634710946,1.156966,1.1567886666666667
2025-08-04 19:13:00,1.15685,1.1569,1.15678,1.15679,702.0,-0.005186497817344371,0.034578445525967894,1.156926,1.1568033333333332
2025-08-04 19:14:00,1.15679,1.15681,1.15667,1.15679,818.0,0.0,0.027662756420787638,1.156878,1.1568233333333333
2025-08-04 19:15:00,1.15678,1.15681,1.15673,1.15676,1321.0,-0.0025933834144509227,0.01642518759292777,1.156834,1.15682
2025-08-04 19:16:00,1.15675,1.157,1.15675,1.157,1739.0,0.020747605380555534,0.004321521175443266,1.156838,1.156834
2025-08-04 19:17:00,1.15699,1.15713,1.15697,1.15697,1725.0,-0.00259291270526818,0.0008643266463215227,1.156862,1.15685
2025-08-04 19:18:00,1.15699,1.15721,1.15699,1.15719,2383.0,0.019015186219162317,-0.010369947890997988,1.1569420000000001,1.1568793333333331
2025-08-04 19:19:00,1.15719,1.15719,1.1571,1.15711,485.0,-0.006913298593991257,-0.0008642220705068482,1.157006,1.1569146666666665
2025-08-04 19:20:00,1.1571,1.15711,1.15695,1.15695,783.0,-0.013827553128065162,0.01555814858031912,1.1570440000000002,1.1569366666666667
2025-08-04 19:21:00,1.15696,1.15705,1.15696,1.15705,299.0,0.008643415877962468,0.00864266885614029,1.157054,1.1569593333333332
2025-08-04 19:22:00,1.15705,1.15705,1.15697,1.15698,324.0,-0.006049868199298203,0.012100468460984892,1.157056,1.1569613333333335
2025-08-04 19:23:00,1.15698,1.15709,1.15698,1.15707,587.0,0.007778872582075991,0.00432125973361952,1.1570319999999998,1.1569666666666667
2025-08-04 19:24:00,1.15706,1.1571,1.15706,1.1571,124.0,0.002592755840180594,0.0017284590787314258,1.15703,1.1569713333333336
2025-08-04 19:25:00,1.15712,1.15713,1.15706,1.15713,306.0,0.0025926886180860365,0.0025926213994997838,1.157066,1.1569813333333334
2025-08-04 19:26:00,1.15711,1.15715,1.1571,1.15715,400.0,0.0017284142663331892,0.0017283843926962916,1.157086,1.1569926666666668
2025-08-04 19:27:00,1.15712,1.1572,1.15709,1.15712,879.0,-0.002592576589033335,-0.002592643805310324,1.157114,1.1570106666666669
2025-08-04 19:28:00,1.15711,1.15718,1.15711,1.15712,556.0,0.0,0.002592643805310324,1.157124,1.1570326666666666
2025-08-04 19:29:00,1.15712,1.15716,1.15712,1.15712,153.0,0.0,0.003456858407080432,1.1571279999999997,1.1570546666666666
2025-08-04 19:30:00,1.15721,1.15725,1.15715,1.15716,2456.0,0.003456858407080432,-0.01209858619378723,1.1571339999999999,1.1570813333333334
2025-08-04 19:31:00,1.15716,1.15718,1.15714,1.15717,593.0,0.0008641847281332105,-0.023332786021068586,1.1571380000000002,1.1570926666666668
2025-08-04 19:32:00,1.15718,1.1572,1.15707,1.15709,419.0,-0.006913418080323197,-0.021605925208911803,1.1571319999999998,1.1571006666666668
2025-08-04 19:33:00,1.15709,1.15723,1.15707,1.15715,760.0,0.005185422050146826,-0.021604804908603725,1.1571379999999998,1.157098
2025-08-04 19:34:00,1.15715,1.15716,1.15711,1.15716,948.0,0.000864192196359248,-0.025925541843818678,1.157146,1.1571013333333333
2025-08-04 19:35:00,1.15715,1.15715,1.15702,1.15702,495.0,-0.01209858619378723,-0.019878653782989808,1.157118,1.1571059999999997
2025-08-04 19:36:00,1.15702,1.15702,1.1569,1.1569,529.0,-0.010371471538950239,-0.008643789437290383,1.157064,1.157096
2025-08-04 19:37:00,1.1569,1.1569,1.15683,1.15684,703.0,-0.00518627366237201,-0.0008644237751154193,1.157014,1.1570866666666666
2025-08-04 19:38:00,1.15688,1.15697,1.15688,1.1569,642.0,0.005186542650670312,-0.019016336762045505,1.1569639999999999,1.157075333333333
2025-08-04 19:39:00,1.1569,1.1569,1.1568,1.15686,421.0,-0.003457515774918374,-0.019016994277620825,1.1569040000000002,1.1570593333333332
2025-08-04 19:40:00,1.15684,1.15686,1.15679,1.15679,387.0,-0.006050861815609654,-0.012102455934093204,1.1568580000000002,1.1570366666666667
2025-08-04 19:41:00,1.1568,1.15685,1.1568,1.1568,172.0,0.0008644611381614098,-0.019882434301521368,1.156838,1.1570133333333332
2025-08-04 19:42:00,1.15684,1.15684,1.15679,1.15683,475.0,0.002593360995839511,-0.01555976245429802,1.156836,1.156994
2025-08-04 19:43:00,1.15679,1.1568,1.15666,1.15668,1164.0,-0.012966468711916868,-0.01383269357124739,1.1567919999999998,1.1569646666666666
2025-08-04 19:44:00,1.15667,1.15668,1.15657,1.15664,1208.0,-0.0034581733928118474,-0.008645732466450173,1.1567479999999999,1.1569326666666666
2025-08-04 19:45:00,1.15664,1.15675,1.15664,1.15665,481.0,0.0008645732466616707,0.011239355033931808,1.15672,1.1568986666666667
2025-08-04 19:46:00,1.15665,1.15666,1.15657,1.15657,776.0,-0.006916526174716164,0.013834009182311924,1.156674,1.1568586666666667
2025-08-04 19:47:00,1.15653,1.15675,1.15653,1.15665,688.0,0.00691700459114486,-0.004322828859193439,1.1566379999999998,1.1568293333333333
2025-08-04 19:48:00,1.15665,1.15667,1.15652,1.15652,394.0,-0.011239355033931808,0.00951129249819882,1.156606,1.1567873333333334
2025-08-04 19:49:00,1.15652,1.15655,1.15641,1.15654,1737.0,0.0017293259087614032,-0.0025939440053912577,1.156586,1.1567459999999998
2025-08-04 19:50:00,1.15654,1.15684,1.15654,1.15678,2502.0,0.02075155204317447,-0.0008644686111280997,1.156612,1.15673
2025-08-04 19:51:00,1.15678,1.15678,1.15663,1.15673,1610.0,-0.004322343055718214,-0.003458023912239483,1.156644,1.1567186666666667
2025-08-04 19:52:00,1.15667,1.1567,1.15654,1.1566,1076.0,-0.011238577714767217,-0.0008646031471659654,1.156634,1.1567026666666667
2025-08-04 19:53:00,1.1566,1.15679,1.1566,1.15663,1261.0,0.0025938094414534874,0.014697872266844492,1.156656,1.1566846666666668
2025-08-04 19:54:00,1.15663,1.1567,1.15646,1.15651,1707.0,-0.01037496865895493,0.030263465080282437,1.1566500000000002,1.1566613333333333
2025-08-04 19:59:00,1.15642,1.15685,1.15642,1.15677,3449.0,0.022481431202514557,-0.011238189095519324,1.1566480000000001,1.1566599999999998
2025-08-04 20:00:00,1.1568,1.1568,1.15667,1.15669,1612.0,-0.006915808674157198,-0.0077808228652331834,1.1566400000000001,1.1566526666666666
2025-08-04 20:01:00,1.15671,1.15675,1.15654,1.15659,1089.0,-0.008645358739156617,0.005187663735628512,1.156638,1.1566366666666668
2025-08-04 20:02:00,1.15659,1.1568,1.15654,1.1568,666.0,0.018156823074733097,-0.006051175656984764,1.156672,1.1566446666666665
2025-08-04 20:03:00,1.1568,1.15688,1.15679,1.15686,545.0,0.005186721991701226,-0.013830541292803034,1.1567420000000002,1.1566593333333335
2025-08-04 20:04:00,1.15687,1.15687,1.15663,1.15664,816.0,-0.019016994277620825,0.0008645732466616707,1.1567159999999999,1.1566586666666665
2025-08-04 20:05:00,1.15664,1.15671,1.1566,1.1566,693.0,-0.003458292986568967,0.005187618882929179,1.156698,1.1566606666666668
2025-08-04 20:06:00,1.1566,1.15667,1.1566,1.15665,82.0,0.004323015735763214,0.0034582630873636333,1.15671,1.1566606666666668
2025-08-04 20:07:00,1.15673,1.15675,1.1567,1.15673,163.0,0.006916526174727267,0.031122215210110937,1.1566959999999997,1.1566746666666667
2025-08-04 20:08:00,1.15677,1.15678,1.15669,1.1567,244.0,-0.002593517934179612,0.037174721189581206,1.156664,1.1566853333333333
2025-08-04 20:09:00,1.15668,1.15669,1.15659,1.15665,553.0,-0.0043226419987996145,0.04755111745127216,1.156666,1.1566766666666666
2025-08-04 20:10:00,1.15665,1.15667,1.15664,1.15666,864.0,0.0008645657718409083,0.05878996420729532,1.1566779999999999,1.1566720000000001
2025-08-04 20:11:00,1.15666,1.1567,1.15664,1.15669,155.0,0.002593674891504527,0.062246582921954285,1.156686,1.1566779999999999
2025-08-04 20:12:00,1.15668,1.15717,1.15668,1.15709,666.0,0.03458143495664867,0.0397549023844368,1.156758,1.1567086666666666
2025-08-04 20:13:00,1.15704,1.15719,1.15704,1.15713,1421.0,0.0034569480334312175,0.02333359259547585,1.156844,1.15675
2025-08-04 20:14:00,1.1571,1.1572,1.1571,1.1572,545.0,0.006049449932166162,0.022468026270305863,1.156954,1.1567786666666668
2025-08-04 20:15:00,1.1572,1.15743,1.15718,1.15734,1115.0,0.012098167991703157,0.012960754834345778,1.15709,1.1568219999999998
2025-08-04 20:16:00,1.15734,1.15742,1.15734,1.15741,192.0,0.006048352256038392,0.010367976775715881,1.157234,1.1568766666666668
2025-08-04 20:17:00,1.15741,1.1576,1.15741,1.15755,354.0,0.012095972905012964,-0.008638935683125126,1.1573259999999999,1.1569266666666669
2025-08-04 20:18:00,1.15743,1.15743,1.15739,1.1574,485.0,-0.012958403524698792,0.012960082944535323,1.15738,1.1569626666666666
2025-08-04 20:19:00,1.1574,1.15747,1.1574,1.15746,364.0,0.00518403317781857,0.0034558429665043633,1.157432,1.1570173333333333
2025-08-04 20:20:00,1.15749,1.1575,1.15739,1.15749,1026.0,0.0025918822248671702,0.001727876698720543,1.157462,1.1570766666666665
2025-08-04 20:21:00,1.15751,1.15754,1.15751,1.15753,283.0,0.003455753397441086,-0.006911267958487066,1.157486,1.1571353333333334
2025-08-04 20:22:00,1.15753,1.15753,1.15745,1.15745,124.0,-0.006911267958487066,-0.0017279364119549001,1.1574659999999999,1.1571833333333332
2025-08-04 20:23:00,1.15745,1.15755,1.15744,1.15755,1071.0,0.008639682059707887,-0.006047254978192029,1.157496,1.15724
2025-08-04 20:24:00,1.15758,1.15758,1.1575,1.1575,225.0,-0.004319467841573665,0.0008639308855418193,1.1575039999999999,1.1572966666666669
2025-08-04 20:25:00,1.15751,1.15753,1.15751,1.15751,71.0,0.0008639308855418193,0.0017278468436465744,1.157508,1.1573533333333332
2025-08-04 20:26:00,1.15753,1.15756,1.15742,1.15745,106.0,-0.005183540530961928,0.006911745647752987,1.157492,1.157404
2025-08-04 20:27:00,1.15742,1.15743,1.15742,1.15743,101.0,-0.0017279364119549001,0.006047881945336897,1.157488,1.1574266666666666
2025-08-04 20:28:00,1.15743,1.15748,1.15743,1.15748,564.0,0.004319915675266017,0.0,1.1574740000000001,1.1574499999999999
2025-08-04 20:29:00,1.15748,1.15758,1.15747,1.15751,806.0,0.0025918374399580557,-0.005183540530961928,1.1574760000000002,1.1574706666666665
2025-08-04 20:30:00,1.15751,1.15754,1.15751,1.15753,342.0,0.0017278468436465744,-0.01727816989623987,1.15748,1.1574833333333336
2025-08-04 20:31:00,1.15751,1.15754,1.15748,1.15753,740.0,0.0,-0.012958627422177127,1.157496,1.1574913333333332
2025-08-04 20:32:00,1.15753,1.15753,1.15744,1.1575,503.0,-0.0025917254844354254,-0.017278617710581035,1.15751,1.1574879999999999
2025-08-04 20:33:00,1.1575,1.15753,1.15747,1.15748,380.0,-0.001727861771050332,-0.01468707882641418,1.1575099999999998,1.1574933333333335
2025-08-04 20:34:00,1.15749,1.1575,1.15745,1.15745,95.0,-0.0025918374399580557,-0.01295952308956183,1.157498,1.1574926666666665
2025-08-04 20:35:00,1.15745,1.15745,1.15731,1.15733,841.0,-0.010367618471651685,-0.0008640577881857681,1.157458,1.1574820000000001
2025-08-04 20:36:00,1.15731,1.15738,1.15731,1.15738,796.0,0.00432028894092884,-0.0008640204600118828,1.1574280000000001,1.157472
2025-08-04 20:37:00,1.15737,1.15738,1.1573,1.1573,133.0,-0.006912163680039551,0.005184481119835382,1.1573879999999999,1.157462
2025-08-04 20:38:00,1.15727,1.15732,1.15727,1.15731,737.0,0.0008640801866466319,0.0008640727203523824,1.1573540000000002,1.157446
2025-08-04 20:39:00,1.15731,1.15732,1.1573,1.1573,72.0,-0.0008640727203634846,-0.006912641493139748,1.1573239999999998,1.1574326666666666
2025-08-04 20:40:00,1.1573,1.15732,1.15729,1.15732,149.0,0.0017281603732710593,-0.013825044067317105,1.157322,1.15742
2025-08-04 20:41:00,1.15732,1.15737,1.1573,1.15737,374.0,0.004320326271045616,-0.013824446806109947,1.15732,1.1574146666666667
2025-08-04 20:42:00,1.15737,1.15737,1.15732,1.15736,488.0,-0.0008640279253846472,-0.0034561415635625536,1.157332,1.15741
2025-08-04 20:43:00,1.15728,1.15733,1.15728,1.15732,801.0,-0.0034561415635625536,-0.00864065254208013,1.1573339999999999,1.1573993333333334
2025-08-04 20:44:00,1.15734,1.15736,1.15715,1.15722,814.0,-0.00864065254208013,0.0025924197646132185,1.157318,1.1573799999999999
2025-08-04 20:45:00,1.15722,1.15723,1.15716,1.15716,469.0,-0.005184839529215335,0.01469114037817576,1.1572859999999998,1.1573553333333335
2025-08-04 20:46:00,1.15716,1.15723,1.15716,1.15721,1004.0,0.004320923640643848,0.022467832113437503,1.157254,1.1573339999999999
2025-08-04 20:47:00,1.15721,1.15732,1.15721,1.15732,901.0,0.00950562127874921,0.012960978813136848,1.157246,1.1573220000000002
2025-08-04 20:48:00,1.1573,1.1573,1.15721,1.15722,2425.0,-0.00864065254208013,0.018146938352270325,1.1572259999999999,1.1573046666666664
2025-08-04 20:49:00,1.15721,1.15725,1.1572,1.15725,473.0,0.0025924197646132185,0.019010585439627192,1.157232,1.1572913333333334
2025-08-04 20:50:00,1.15726,1.15734,1.15726,1.15733,487.0,0.0069129401598644336,0.012096809034600753,1.157266,1.1572913333333332
2025-08-04 20:51:00,1.15733,1.15747,1.15732,1.15747,832.0,0.012096809034600753,-0.011231392606281254,1.157318,1.1572973333333332
2025-08-04 20:52:00,1.15747,1.15747,1.15747,1.15747,14.0,0.0,-0.017279065548136963,1.157348,1.1573086666666665
2025-08-04 20:53:00,1.15747,1.15754,1.15742,1.15743,484.0,-0.0034558131096318334,-0.014687713295835625,1.15739,1.1573166666666668
2025-08-04 20:54:00,1.15743,1.15749,1.15743,1.15747,165.0,0.003455932540208373,-0.05874882286366345,1.1574339999999999,1.157328
2025-08-04 20:55:00,1.15747,1.15747,1.15747,1.15747,28.0,0.0,-0.06479649580550806,1.157462,1.157338
2025-08-04 20:56:00,1.15746,1.15746,1.15731,1.15734,511.0,-0.011231392606281254,-0.049250868370565026,1.157436,1.157336
2025-08-04 20:57:00,1.15732,1.15733,1.15727,1.15727,124.0,-0.006048352256038392,-0.04666153965798836,1.1573959999999999,1.1573299999999997
2025-08-04 20:58:00,1.15727,1.15727,1.15721,1.15726,1264.0,-0.0008641025862621277,-0.04579783281197791,1.157362,1.157326
2025-08-04 20:59:00,1.15726,1.15731,1.15679,1.15679,345.0,-0.04061317249364205,-0.005186766828890743,1.157226,1.1572973333333334
2025-08-04 21:00:00,1.15679,1.15679,1.15672,1.15672,49.0,-0.006051227967052153,0.0008645134518259212,1.157076,1.157268
2025-08-04 21:01:00,1.15672,1.15677,1.15672,1.15677,18.0,0.0043225672591518105,-0.003457904337078599,1.156962,1.1572386666666667
2025-08-04 21:02:00,1.15673,1.15673,1.15673,1.15673,5.0,-0.003457904337078599,0.0,1.156854,1.1571993333333332
2025-08-04 21:03:00,1.15673,1.15673,1.15673,1.15673,2.0,0.0,0.0,1.1567479999999999,1.1571666666666667
2025-08-04 21:05:00,1.15673,1.15673,1.15673,1.15673,12.0,0.0,0.00259351793416851,1.156736,1.157132
2025-08-04 21:06:00,1.15673,1.15673,1.15673,1.15673,14.0,0.0,0.00259351793416851,1.156738,1.157092
2025-08-04 21:07:00,1.15673,1.15673,1.15673,1.15673,5.0,0.0,0.00259351793416851,1.15673,1.1570426666666667
2025-08-04 21:08:00,1.15673,1.15673,1.15673,1.15673,24.0,0.0,0.00259351793416851,1.15673,1.1569933333333333
2025-08-04 21:09:00,1.15673,1.15673,1.15673,1.15673,9.0,0.0,0.0,1.15673,1.1569466666666666
2025-08-04 21:10:00,1.15673,1.15676,1.15673,1.15676,44.0,0.00259351793416851,-0.002593450672561115,1.156736,1.1568993333333333
2025-08-04 21:11:00,1.15676,1.15676,1.15676,1.15676,11.0,0.0,0.011238286247783336,1.156742,1.156852
2025-08-04 21:12:00,1.15676,1.15676,1.15676,1.15676,14.0,0.0,0.014696220477894428,1.1567479999999999,1.1568133333333335
2025-08-04 21:13:00,1.15676,1.15676,1.15676,1.15676,7.0,0.0,0.013831736920355553,1.156754,1.1567793333333334
2025-08-04 21:14:00,1.15668,1.15673,1.15668,1.15673,13.0,-0.002593450672561115,0.0146966016270067,1.1567539999999998,1.156744
2025-08-04 21:15:00,1.15673,1.15673,1.15673,1.15673,11.0,0.0,0.013832095648935727,1.156748,1.1567399999999999
2025-08-04 21:17:00,1.15671,1.15689,1.15671,1.15689,129.0,0.013832095648935727,0.0008643864153112801,1.156774,1.1567513333333332
2025-08-04 21:18:00,1.1569,1.15693,1.1569,1.15693,21.0,0.003457545661222916,0.0017287130595455835,1.156808,1.156762
2025-08-04 21:19:00,1.15695,1.15696,1.1569,1.15692,87.0,-0.000864356529783894,0.004321820004848931,1.15684,1.1567746666666667
2025-08-04 21:20:00,1.15695,1.15695,1.1569,1.1569,46.0,-0.0017287280019262496,0.0,1.156874,1.1567859999999999
2025-08-04 21:21:00,1.1569,1.1569,1.15671,1.15689,65.0,-0.000864378943732369,-0.01815211472137035,1.156906,1.1567966666666665
2025-08-04 21:22:00,1.15689,1.1569,1.15689,1.1569,17.0,0.0008643864153112801,-0.024202610424417514,1.156908,1.156808
2025-08-04 21:23:00,1.15694,1.15695,1.15694,1.15695,8.0,0.004321894718639641,-0.022472881282675772,1.156912,1.1568226666666666
2025-08-04 21:24:00,1.15695,1.15697,1.15695,1.15697,9.0,0.0017286831756058163,-0.020743839511827566,1.156922,1.1568386666666666
2025-08-04 21:25:00,1.15697,1.15697,1.15689,1.1569,24.0,-0.006050286524283965,-0.008643789437290383,1.1569220000000002,1.15685
2025-08-04 21:26:00,1.15679,1.15679,1.15668,1.15668,31.0,-0.019016336762045505,0.024207213749694034,1.15688,1.1568446666666667
2025-08-04 21:27:00,1.1566,1.15662,1.1566,1.15662,35.0,-0.00518726008921222,0.006916705573134507,1.1568239999999999,1.1568353333333334
2025-08-04 21:28:00,1.15664,1.15669,1.15664,1.15669,69.0,0.006052117376498245,0.011238966360904712,1.156772,1.1568306666666668
2025-08-04 21:29:00,1.15669,1.15675,1.15669,1.15673,112.0,0.0034581434956715285,0.008645059780576503,1.156724,1.1568286666666665
2025-08-04 21:30:00,1.15678,1.15682,1.15667,1.1568,275.0,0.006051541846407993,-0.00086445366529464,1.156704,1.1568333333333334
2025-08-04 21:31:00,1.1568,1.15698,1.15675,1.15696,169.0,0.013831258644536604,-0.012965011754950684,1.1567599999999998,1.1568486666666666
2025-08-04 21:32:00,1.15695,1.157,1.15669,1.1567,221.0,-0.022472687041896755,0.009509812397312523,1.156776,1.156836
2025-08-04 21:33:00,1.15682,1.15682,1.1568,1.15682,27.0,0.01037434079709243,-0.0034577548797654067,1.156802,1.1568286666666667
2025-08-04 21:34:00,1.15682,1.15683,1.15681,1.15683,40.0,0.0008644387199385761,-0.0034577249898415374,1.156822,1.1568226666666668
2025-08-04 21:35:00,1.15684,1.15684,1.15675,1.15679,88.0,-0.0034577249898415374,-0.0069156891052024605,1.1568200000000002,1.1568153333333335
2025-08-04 21:36:00,1.15681,1.15681,1.15681,1.15681,16.0,0.0017289222763006151,0.0034577847701999787,1.1567900000000002,1.1568100000000001
2025-08-04 21:37:00,1.15681,1.15681,1.1568,1.15681,24.0,0.0,0.0034577847701999787,1.156812,1.1568040000000002
2025-08-04 21:38:00,1.15681,1.15681,1.15678,1.15678,55.0,-0.0025933385776388818,0.003457874444579012,1.156804,1.1567926666666666
2025-08-04 21:39:00,1.15679,1.1568,1.15677,1.15679,64.0,0.0008644686111614064,0.00432230569076264,1.156796,1.1567806666666667
2025-08-04 21:40:00,1.15677,1.15677,1.15671,1.15671,38.0,-0.0069156891052024605,0.013832334811669789,1.15678,1.156768
2025-08-04 21:42:00,1.15671,1.15685,1.15671,1.15685,41.0,0.012103292960219392,0.0008644163028925789,1.156788,1.1567793333333332
2025-08-04 21:43:00,1.15685,1.15685,1.15685,1.15685,5.0,0.0,0.0008644163028925789,1.156796,1.1567946666666666
2025-08-04 21:44:00,1.15684,1.15686,1.15682,1.15682,76.0,-0.0025932489086777366,0.0069155097595308135,1.156804,1.1568033333333334
2025-08-04 21:45:00,1.15683,1.15684,1.15682,1.15684,3208.0,0.0017288774398993567,0.0025932713253240536,1.156814,1.1568106666666667
2025-08-04 21:46:00,1.15684,1.15689,1.15684,1.15687,30.0,0.0025932713253240536,-0.0008644013588465782,1.156846,1.1568153333333335
2025-08-04 21:47:00,1.15682,1.15686,1.15682,1.15686,24.0,-0.0008644013588465782,-0.004322044154014826,1.1568479999999999,1.1568086666666666
2025-08-04 21:48:00,1.15686,1.15686,1.15686,1.15686,8.0,0.0,0.0008644088308029652,1.15685,1.1568193333333334
2025-08-04 21:49:00,1.1569,1.15692,1.15689,1.1569,36.0,0.0034576353232118606,0.0,1.1568660000000002,1.1568246666666666
2025-08-04 21:50:00,1.15689,1.15689,1.15685,1.15687,51.0,-0.002593136831186005,0.001728802717670952,1.156872,1.1568273333333332
2025-08-04 21:51:00,1.15685,1.15686,1.15685,1.15686,11.0,-0.0008644013588465782,-0.0034576353232007584,1.15687,1.156832
2025-08-04 21:52:00,1.15687,1.15687,1.15681,1.15681,78.0,-0.004322044154014826,0.005186677155299968,1.15686,1.156832
2025-08-04 21:53:00,1.15685,1.15687,1.15685,1.15687,17.0,0.005186677155299968,-0.00259320407651753,1.156862,1.1568359999999998
2025-08-04 21:54:00,1.15688,1.1569,1.15686,1.1569,29.0,0.00259320407651753,-0.00518627366237201,1.1568619999999998,1.156844
2025-08-04 21:55:00,1.15687,1.15689,1.15683,1.15689,385.0,-0.000864378943732369,0.03284668378151778,1.1568660000000002,1.1568506666666667
2025-08-04 21:56:00,1.1569,1.1569,1.15682,1.15682,94.0,-0.00605070490712345,0.04062861983713528,1.1568580000000002,1.156858
2025-08-04 21:57:00,1.15684,1.15687,1.15684,1.15687,45.0,0.004322193599715085,0.04581327201844676,1.15687,1.1568593333333335
2025-08-04 21:58:00,1.15687,1.15689,1.15684,1.15684,55.0,-0.00259320407651753,0.03544137477955456,1.1568640000000001,1.1568586666666667
2025-08-04 21:59:00,1.15685,1.15686,1.1568,1.15684,178.0,0.0,0.03889906987999403,1.1568520000000002,1.1568599999999998
2025-08-04 22:00:00,1.15684,1.1573,1.15684,1.15727,1884.0,0.037170222329785396,0.004320512931288434,1.156928,1.1568886666666667
2025-08-04 22:01:00,1.1573,1.15736,1.15726,1.15729,330.0,0.0017282051725020509,0.004320438265259519,1.157022,1.1569166666666666
2025-08-04 22:02:00,1.15725,1.15744,1.15725,1.1574,336.0,0.00950496418357094,0.003456022118553115,1.157128,1.1569526666666665
2025-08-04 22:03:00,1.1574,1.15741,1.15724,1.15725,259.0,-0.012960082944535323,0.0207388204795933,1.1572099999999998,1.1569786666666666
2025-08-04 22:04:00,1.15725,1.15729,1.1572,1.15729,61.0,0.0034564700799322168,0.0233303666324014,1.1573,1.1570046666666667
2025-08-04 22:05:00,1.15729,1.15737,1.15729,1.15732,201.0,0.002592262959155711,0.03110634915151067,1.1573099999999998,1.1570346666666667
2025-08-04 22:06:00,1.1573,1.15734,1.1573,1.15734,47.0,0.0017281305084271281,0.024193409024153567,1.15732,1.1570666666666665
2025-08-04 22:07:00,1.15736,1.15744,1.15736,1.15744,115.0,0.008640503222911988,0.010367708045322388,1.157328,1.1571086666666666
2025-08-04 22:08:00,1.15744,1.15754,1.15744,1.15749,334.0,0.00431987835221026,0.009503321842951884,1.157376,1.1571500000000001
2025-08-04 22:09:00,1.15749,1.15756,1.15743,1.15756,201.0,0.006047568445510798,0.0,1.1574300000000002,1.157194
2025-08-04 22:10:00,1.15758,1.15768,1.15757,1.15768,234.0,0.010366633263081404,-0.014684541496789993,1.157502,1.1572466666666665
